price,load
33.53,7069
34.81,7282
37.13,7418
38.57,7553
38.82,7670
39.9,7757
42.08,7802
42.16,7774
38.99,7646
36.14,7367
38.79,7230
37.23,7224
29.71,6990
29.13,6636
27.18,6151
25.17,5542
22.87,5255
21.54,5074
20.31,4963
20.51,4936
23.25,5130
30.25,5617
31.82,6169
32,6698
33.56,7114
35.92,7354
38.11,7494
39.18,7626
40.98,7753
41.48,7832
45.52,7890
45.82,7898
41.33,7809
39.6,7505
40.92,7300
39.72,7244
34.78,7008
31.63,6643
28.73,6124
30.15,5546
26.43,5333
24.01,5294
22.88,5257
23.07,5245
26.32,5307
34.21,6018
36.13,6645
36.74,7276
40.89,7768
43.93,8024
45.92,8255
48.35,8469
55.26,8634
61.34,8770
72.37,8851
78.02,8854
63.01,8761
49,8429
50.09,8241
47.01,8193
43.08,7919
37.53,7501
33.11,6918
28.84,5995
24.26,5677
21.41,5170
20.55,4921
20.81,4904
22.38,5340
30.63,5575
34.05,6154
35.85,6653
38.97,7006
39.34,7220
40.51,7337
42.11,7436
41.45,7501
43.02,7557
44.8,7580
44.76,7521
40.46,7405
37.51,7029
38.67,6856
36.42,6796
31.56,6504
28.67,6172
25.19,5746
23.25,5345
21.01,4942
19.23,4736
17.45,4598
17.31,4545
17.98,4536
19.65,4756
21.9,5035
24.83,5407
26.9,5789
29.32,5994
30.19,6141
31.17,6233
30.97,6242
30.77,6236
30.53,6215
30.27,6154
30.86,6071
30.22,5962
32.98,6027
31.11,6071
28.12,5860
26.04,5600
22.72,5283
23.39,4890
21.56,4712
19.11,4531
17.64,4427
16.42,4386
16.51,4330
15.9,4454
18.1,4575
21.71,4802
23.04,5056
24.36,5303
25.06,5466
26.08,5584
26.18,5633
26.14,5691
26.19,5744
26.62,5727
27.56,5705
28.75,5688
31.19,5747
31.17,5818
27.39,5699
25.07,5427
22.05,5022
20.29,4522
18.02,4438
16.47,4367
16.09,4338
16.05,4338
19.77,4459
26.97,5058
27.71,5636
28.52,6093
33.64,6405
34.92,6593
35.03,6715
35.03,6826
35.03,6898
36.01,6961
37.06,7005
37.13,6958
36.35,6897
34.91,6632
36.98,6562
35.07,6459
30.2,6191
24.48,5827
23.02,5313
22.21,4671
17.9,4295
16.69,4237
16.41,4225
16.45,4219
20.29,4322
29.33,4995
29.97,5628
29.43,6110
33.37,6460
34.29,6646
34.81,6819
34.85,6894
35.34,6948
36.01,6964
36.66,7001
36.8,7020
35.39,6971
33.93,6731
37.39,6616
35.15,6453
29.28,6154
24.33,5752
21.74,5207
18.03,4671
15.87,4450
14.73,4369
14.61,4332
14.52,4307
17.54,4377
24.85,4991
29.93,5605
30.52,6079
31.52,6401
32.36,6580
32.98,6686
33.3,6756
33.76,6806
34.14,6832
34.6,6871
35.75,6869
33.66,6830
31.63,6585
38.23,6508
33.49,6370
29.96,6100
25.11,5728
22.32,5235
16.99,4792
14.97,4420
14.04,4339
13.84,4303
13.8,4276
16.12,4344
27.24,4956
30.28,5563
31.01,6051
33.72,6392
36.04,6601
36.47,6728
34.79,6837
35.27,6924
35.75,6980
36.34,7041
36.83,7043
35.44,7001
33.39,6722
40.04,6625
37.07,6465
30.31,6208
28.33,5836
23.66,5376
25.62,4912
22.17,4545
18.48,4390
16.84,4311
16.67,4284
22.6,4437
27.6,4910
30,5491
30.67,5943
32.6,6237
33.15,6397
33.56,6469
32.71,6515
33.22,6537
33.26,6544
31.39,6566
30.76,6558
30.27,6531
29.97,6295
33.18,6212
30.03,6062
28.66,5789
25.61,5464
21.37,5053
25.52,4626
21.7,4370
19.48,4261
17.09,4204
16.96,4160
17.77,4129
18.45,4432
21.15,4658
23.48,4917
25.53,5266
27.51,5515
28.4,5703
28.7,5822
29.8,5882
30.19,5916
30.45,5977
30.84,6033
30.79,6046
30.88,5986
35.32,6032
32.77,5978
30.31,5843
27.67,5600
24.19,5278
27.45,4924
23.43,4651
20.03,4528
17.38,4459
17.23,4391
16.45,4350
15.56,4658
20.13,4834
23.01,5064
25.01,5399
26.59,5702
30.58,5961
33.04,6174
35.48,6276
35.73,6324
36.23,6392
38,6447
36.86,6475
36.57,6406
40.73,6474
38.11,6427
32.63,6277
32.35,5982
29.42,5568
31.07,5256
26.77,4902
23.26,4797
20.16,4748
20.18,4740
25.85,4841
31.76,5457
30.05,6027
30.27,6479
32.46,6791
33.62,6970
34.14,7047
36.3,7076
37.44,7089
33.96,7096
34.8,7105
34.71,7060
32.42,7003
32.15,6743
35.57,6648
31.96,6499
29.44,6201
25.11,5834
21.2,5352
22.48,4992
20.2,4469
17.87,4368
17.15,4311
17.5,4288
21.67,4365
28.33,4955
27.13,5497
27.4,5926
29.75,6194
30.74,6345
31.62,6419
31.4,6460
32.22,6493
31.92,6524
31.65,6565
32.27,6565
32.23,6553
32.24,6344
38.95,6289
32.32,6197
28.11,5934
25.24,5588
22.06,5113
20.03,4734
17.43,4432
15.81,4370
15.12,4328
15.37,4307
19.11,4344
26.56,5003
28.5,5583
28.77,6066
30.71,6386
31.94,6585
33.25,6709
33.49,6763
34.55,6816
33.85,6849
35.29,6884
35.3,6908
36.13,6854
35.33,6665
38.98,6586
34.75,6451
28.82,6206
26.53,5858
22.1,5406
25.99,5038
23.05,4709
20.12,4570
18.97,4497
19.61,4471
25.02,4592
31.07,5183
32.53,5764
32.52,6222
35.23,6531
35.77,6689
36.51,6769
36.48,6801
38.81,6817
36.64,6822
36.49,6826
37.39,6825
37.44,6783
36.78,6601
42.85,6532
36.58,6384
32.53,6108
27.14,5752
26.95,5306
28.54,4848
27.06,4522
25.21,4375
24.69,4293
25.88,4263
29.98,4368
32.95,4881
35.97,5460
34.93,5967
39.3,6350
42.22,6583
43.01,6739
41.5,6824
42.83,6862
42.22,6908
41.09,6956
42.3,6959
42.09,6906
43.67,6637
46.42,6514
40.01,6390
34.1,6121
29.75,5814
29.77,5387
29.64,5094
27,4715
27,4602
25.7,4523
25.75,4473
26.81,4379
26.05,4632
26.63,4802
30.86,5059
32.74,5359
33.03,5642
34.02,5849
34.97,5977
35.98,6038
37.22,6085
38.64,6130
39,6118
38.86,6089
39.21,5990
44.46,6034
39.07,6047
34.28,5907
32.62,5720
31.11,5422
24.88,5200
23.4,4859
22.2,4780
22.15,4722
20.34,4681
19.28,4549
21.85,4757
22.64,4862
25.45,5077
29.8,5360
31.02,5660
32.3,5893
32.27,6052
32.97,6139
33,6209
33.11,6276
36.05,6279
36.3,6276
36.08,6215
40.37,6281
34.41,6304
32.07,6240
29.16,6037
25.01,5718
22.85,5455
21.64,5088
20.14,4978
19.5,4907
20.11,4890
23.08,4978
28.83,5569
30.63,6107
32.31,6601
35.32,6979
36.18,7236
38.94,7399
39.15,7514
42.22,7582
41.76,7631
41.87,7669
43.69,7678
40.4,7638
39.12,7438
46.34,7333
36.11,7198
31.43,6969
27.43,6632
25.1,6161
21.97,5673
20.01,5399
18.71,5156
18.28,5024
18.52,4997
22.03,5235
29.45,5677
31.2,6238
32.59,6716
35.26,7057
35.51,7259
36.78,7411
36.32,7456
37.07,7468
36.38,7467
36.92,7488
38.21,7500
37.08,7449
37.11,7232
41.44,7073
36.01,6868
30.8,6626
26.5,6261
22.4,5785
26.19,5325
25.09,5032
22.53,4823
22.33,4710
22.68,4685
26.96,4874
33.69,5373
35.43,5932
36.37,6358
43.5,6662
43.6,6834
43.87,6906
42.93,6932
42.79,6931
41.11,6941
40.06,6977
42.9,7039
41.88,6998
43.57,6807
47.61,6723
38.9,6519
33.19,6261
29.12,5917
27.08,5473
28,4807
26.67,4583
24,4409
23.68,4319
24.25,4304
28.32,4491
34.46,5007
36.15,5575
37.25,6005
40.93,6305
40.27,6479
40.05,6543
38.9,6578
38.95,6587
38.99,6603
38.97,6634
39.26,6688
38.98,6663
43.05,6508
48.49,6441
38.1,6220
33.01,5960
28.93,5610
27.27,5194
26.61,4675
24.54,4465
23.5,4297
22.77,4214
23.19,4194
26.3,4357
34,4859
32.52,5414
32.62,5840
37.68,6141
40.93,6329
43.12,6404
42.68,6435
42.1,6435
41.95,6427
40.43,6429
39.17,6460
36.87,6417
39.78,6260
44.62,6183
34.43,5940
29.64,5688
27.43,5385
25.09,5037
23.69,4628
25.01,4438
23.77,4283
22.14,4197
21.73,4155
22.46,4147
24.74,4419
23.95,4662
28.44,4937
31.5,5239
36.33,5479
36.81,5592
34.53,5621
34.4,5581
32.94,5527
33.42,5492
32.91,5472
33.34,5430
38.11,5448
40.94,5532
33.09,5381
30.72,5185
29.09,4941
25.28,4660
21.67,4339
19.09,4235
18.08,4081
17.8,3996
16.69,3950
16.67,3933
16.52,4106
17.77,4233
22.33,4395
24.99,4609
25.07,4805
26.58,4931
26.7,4992
26.9,5003
25.57,5000
25.58,5011
26.48,5053
28.81,5109
33.87,5239
38,5376
32.09,5321
26.95,5201
24.85,4974
20.29,4661
21.83,4399
19.6,4187
17.47,4088
17.43,4041
17.67,4030
22.51,4138
30,4707
31.41,5250
31.48,5661
35.45,5932
36.11,6091
36.05,6164
35.47,6200
36.51,6227
36.75,6243
37.08,6276
39,6329
40.12,6330
40.93,6249
49.68,6212
38.98,6029
28.33,5796
25.79,5454
23.33,5025
26.78,4516
22.57,4328
21.76,4212
21.11,4153
21.51,4147
26.87,4277
35.51,4905
35.89,5536
37.34,6011
43.19,6330
40.73,6491
39.49,6542
38.92,6554
39.45,6549
38.88,6542
38.92,6567
39.3,6590
40.3,6559
45.15,6446
51.13,6378
40.08,6167
33.5,5893
30.11,5540
28.41,5069
28.55,4721
27.48,4572
27.02,4386
25.89,4284
26.28,4267
28.9,4438
34.53,4992
36.83,5635
36.9,6126
43.94,6457
45.61,6640
44.93,6689
38.91,6703
38.97,6707
36.18,6686
36.63,6678
36.44,6658
42.57,6592
47,6448
50.72,6360
37.79,6109
32.36,5825
29.02,5464
25.8,4987
24.37,4573
22.5,4384
21.45,4199
20.69,4103
21.8,4086
24.25,4236
31.43,4694
34.73,5254
33.8,5698
36.67,5973
38.96,6104
37.13,6154
34.01,6174
34.26,6185
34.18,6187
34.07,6204
34.26,6226
37.15,6224
48.11,6160
50.52,6122
34.81,5941
32.2,5705
28.84,5386
24.24,4965
22.97,4616
20.7,4340
18.85,4144
18.71,4039
19.75,4025
23.22,4196
32.58,4586
35.83,5142
34.16,5605
35.23,5896
35.8,6041
35.78,6103
36.4,6129
35.78,6131
35.09,6116
35.09,6102
35.55,6102
36.95,6092
43.01,6035
49.48,5990
37.06,5796
32.82,5556
28.44,5271
26.72,4912
21.72,4528
19.16,4296
16.66,4113
16.48,4006
16.58,3976
18.99,3999
22.29,4181
22.14,4416
26.11,4691
28.71,4970
29.61,5182
30,5322
29.99,5392
28.21,5401
27.01,5387
27.5,5362
27.08,5355
28.66,5367
35.97,5438
38.78,5533
29.88,5420
28.68,5232
27.5,5007
24.08,4717
21.2,4376
18.78,4135
16.82,4002
16.1,3919
15.97,3890
17.04,3870
18.37,4018
19.98,4158
22.16,4346
24.19,4569
25.94,4758
26.51,4904
25.4,4992
25.04,5023
24.46,5023
24.81,5021
25.35,5033
29.78,5082
41,5232
42.68,5382
35.06,5337
28.77,5210
26.92,4987
20.92,4659
22.48,4318
20.87,4142
17.1,4053
16.67,3999
18.12,3990
23.17,4083
34.71,4631
35.87,5196
35.47,5639
40.48,5916
40.59,6062
41.87,6150
41.75,6199
39.33,6236
38.92,6245
38.89,6264
39.53,6304
39.44,6339
54.27,6305
54.4,6280
39.34,6100
34.17,5851
30,5504
26.72,5049
27.88,4558
24.77,4331
21.23,4211
20.93,4146
21.21,4139
27.14,4299
38,4941
42.94,5606
41.32,6119
50.26,6466
49.26,6638
45.46,6729
43.59,6789
44.24,6822
42.97,6828
42.97,6862
42.8,6883
43.25,6883
55.11,6785
55.2,6715
41.22,6498
36.38,6216
34.05,5841
29.19,5323
31.2,4947
29.79,4741
27.59,4649
28.19,4596
28.39,4585
31.59,4686
40.44,5342
46.18,6001
44.54,6531
50,6904
53.53,7108
52.95,7241
52.1,7328
54.02,7387
52,7404
52.13,7437
54.24,7462
55,7457
72,7340
68.2,7230
49.34,6997
41.01,6737
36.51,6383
31.65,5871
31.22,5252
29.86,4999
28.01,4802
27.38,4698
27.91,4686
31.54,4899
40.2,5438
47.13,6091
46.66,6611
51.01,6958
54.04,7134
53.99,7219
54.11,7255
53,7258
51.03,7238
50.5,7225
49.28,7201
50.73,7161
59.95,7028
65.38,6895
45.53,6615
40.56,6314
34.58,5935
29.94,5436
29.97,4860
27.87,4724
27.32,4545
26.23,4449
27.05,4430
27.32,4606
36.65,5113
39.03,5713
39.03,6176
41.6,6500
43.78,6690
46.57,6797
44.64,6846
42.69,6863
41.85,6847
41.62,6834
40.25,6810
41.38,6768
48.7,6640
54.07,6510
37.88,6247
35.34,5973
31.44,5662
27.05,5270
26.32,4897
23.62,4575
22.53,4376
22.12,4264
22.11,4218
21.93,4221
24.01,4427
26.59,4665
30.42,4943
34.62,5239
38.16,5483
39,5624
38.99,5684
35.99,5678
34.96,5650
33.97,5611
35.11,5555
36.85,5543
46.28,5634
53.56,5668
37.32,5531
33.32,5354
31.12,5143
27.17,4869
24.27,4558
21.04,4275
20.29,4095
20.18,3992
20.43,3953
21.45,3958
21.69,4079
24.19,4214
27.95,4380
31.78,4603
33.61,4811
32.94,4952
32.21,5032
31.67,5067
31.44,5077
31.47,5081
31.89,5093
36.42,5165
52.09,5330
49.87,5433
38.95,5380
34.12,5267
31.11,5079
27.52,4793
27.52,4477
23.82,4185
23.28,4045
23,3979
23.53,3980
26.71,4148
38.92,4645
43.33,5197
40.87,5606
45,5872
46,6010
44.06,6038
42.48,6042
41,6036
40.11,6024
39.64,6009
40.96,6013
43,6047
58,6077
57.91,6029
45.03,5865
37.32,5643
33,5334
25.9,4904
22.45,4522
20.82,4211
19.92,4025
19.35,3937
19.78,3937
24.05,4148
33.19,4588
34.83,5178
33.6,5628
36.56,5915
37.97,6069
37.86,6127
36.52,6160
35.24,6190
33.98,6208
33.41,6217
33.47,6230
36.57,6251
46.05,6235
45.04,6153
37.42,5955
33.01,5703
27.67,5374
23.82,4943
21.94,4483
20.02,4241
18.01,4064
17.77,3976
18.31,3970
22.1,4155
33.27,4591
36.71,5186
36.8,5647
38.89,5936
39.07,6090
38.86,6132
38.27,6146
38.83,6157
36.36,6152
34.69,6142
36.05,6153
39.27,6192
48.93,6210
45.06,6116
37.85,5911
32.44,5652
28.52,5324
23.85,4895
23.36,4471
20.84,4209
19.59,4054
18.94,3979
20.68,3974
24.09,4140
37.09,4613
38.89,5207
37.92,5645
38.89,5917
39.22,6058
39.07,6097
38.71,6112
38.92,6122
36.68,6130
35.98,6127
37.22,6138
40.69,6163
49.72,6170
45.93,6079
38.92,5869
32.65,5616
29.35,5290
26.66,4875
21.04,4475
19.42,4201
18.55,4038
18.24,3960
18.67,3954
21.83,4141
33.71,4623
38.81,5223
36.06,5644
38.82,5919
38.91,6063
38.9,6113
38.19,6140
36.93,6151
34.11,6151
33.5,6135
35.17,6134
38.47,6146
45.59,6141
40.29,6041
35.32,5816
30.04,5569
27.07,5276
24.09,4922
23.83,4601
18.24,4265
17.09,4121
16.36,4044
16.76,4015
18.5,4036
20.65,4286
23.42,4528
25.08,4725
28.16,4946
29.63,5121
29.95,5234
28.11,5294
26.85,5303
25.91,5290
25.21,5282
26.51,5282
29.61,5316
36.85,5454
35.35,5499
31.03,5391
25.9,5242
22.85,5036
23.09,4775
20.24,4539
17.83,4227
16.81,4073
15.71,3990
16.18,3955
16.49,3960
17.23,4138
17.35,4303
21.33,4460
23.5,4672
24.94,4864
24.82,5011
24.35,5102
24.39,5136
23.41,5142
23.54,5154
23.97,5171
30.94,5245
39.48,5419
35.29,5487
31.25,5419
26.82,5278
22.17,5045
19.1,4726
17.78,4397
16.4,4137
13.69,4064
14.28,4031
15.21,4024
17.48,4132
30.91,4738
33.86,5326
34.07,5726
35.47,5981
36.65,6103
33.23,6138
31.07,6147
30.52,6140
28.8,6121
28.55,6120
29.32,6135
36.15,6190
47.87,6237
43.13,6155
33.11,5986
26.97,5750
22.87,5411
21.46,4962
18.28,4530
16.48,4253
14.77,4131
15.67,4077
16.08,4064
18.63,4209
30.63,4793
38.41,5411
32.36,5822
33.04,6090
34.57,6230
34.75,6295
33.8,6338
33.48,6371
33.21,6387
31.91,6426
33.29,6449
38.07,6480
47,6473
40.01,6365
31.79,6163
26.82,5913
23.45,5558
21.68,5095
16.64,4685
14.47,4407
12.96,4252
12.87,4180
13.08,4171
17.12,4361
31.98,4951
37.02,5632
32.79,6102
35.15,6412
36.24,6562
35.12,6594
32.74,6600
31.52,6586
33.33,6555
30.73,6553
31.4,6539
36.22,6551
45.21,6535
40.25,6392
32.03,6156
26.52,5862
23.29,5498
21.39,5021
15.66,4532
12.84,4308
10.91,4166
11.56,4101
11.75,4091
16.87,4248
29.03,4775
35.43,5372
32.16,5776
33.09,6026
32.02,6135
32.35,6159
30.99,6161
29.68,6142
29.22,6125
29.22,6134
31.07,6149
35.69,6208
47.97,6249
43.83,6141
33.59,5960
27.41,5722
23.14,5399
22.54,4971
19.34,4565
18.15,4337
16.07,4151
15.64,4064
17.22,4056
21.41,4275
32.14,4753
39.22,5360
32.94,5770
34.26,6039
34.44,6159
34.03,6186
33.28,6184
30.78,6154
30.13,6113
30.64,6100
29.21,6099
32.8,6147
38.2,6175
34,6036
29.26,5836
27.95,5591
24.77,5294
25.05,4917
21.75,4558
19.87,4339
19.33,4158
18.7,4063
17.98,4029
19.85,4056
26.87,4295
27.85,4590
27.65,4790
32.17,5046
33.81,5235
32.99,5351
33,5402
32.31,5389
30.39,5369
30.38,5360
33.56,5406
39.68,5497
41.59,5639
39.38,5631
35.99,5527
32.09,5346
29.54,5146
28,4860
29.89,4622
28.05,4363
27.12,4200
25.89,4106
24.88,4085
25.4,4015
26.45,3980
24.18,4078
28.94,4260
28.2,4546
33.06,4810
34.04,4985
31.69,5072
32.48,5105
32.96,5121
31.66,5112
32.24,5178
37.85,5302
47.94,5621
44.22,5713
38.82,5688
37,5611
33.11,5502
33.02,5296
32.53,5011
30.19,4678
27.03,4373
24.77,4215
24.72,4171
26.54,4209
33,4444
42.52,4985
47,5461
48,5833
46.22,6070
45.15,6164
44.15,6208
44.35,6211
43.94,6192
41.12,6171
43.97,6229
45,6331
57.74,6516
46.46,6429
44.61,6278
41.8,6071
37.26,5835
35.82,5492
33.05,5065
25.77,4638
20.73,4332
17.67,4154
17.96,4097
21.18,4124
29.07,4356
44.04,4903
47.04,5400
46.37,5771
44.07,5991
37.21,6087
38.55,6146
36.11,6161
36.88,6144
33.53,6132
34.54,6195
41.4,6315
52.72,6478
46.42,6364
39.22,6202
37.16,6008
32.18,5773
28.53,5437
20.96,5005
24.48,4564
18.79,4275
15.24,4118
16.03,4055
19.18,4062
25.98,4324
32.65,4892
36.44,5408
32.85,5807
31.99,6050
31.84,6177
32.36,6244
31.16,6295
30.99,6320
29.75,6329
30.27,6390
37.11,6496
46.38,6602
40.18,6451
35.28,6247
31.86,6030
28.92,5792
22.3,5460
21.78,5024
26.09,4527
20.76,4265
17.57,4121
18.47,4060
21.35,4051
29.27,4314
38.4,4875
39.26,5410
33.6,5811
33.66,6057
36.03,6184
37.48,6242
36.32,6278
35.65,6301
32.86,6305
33.03,6366
39.54,6485
52.61,6602
43.76,6442
38.74,6230
35.46,6010
30.22,5764
26.87,5439
25.1,5003
29.87,4563
24.97,4280
21.13,4122
22.22,4049
25.56,4043
29.29,4307
42.43,4845
44.17,5375
39.94,5789
40.45,6042
43.26,6160
42.95,6195
40.04,6204
39.12,6188
39.02,6147
39.05,6164
46.42,6260
63.56,6427
51.24,6301
45.09,6123
40.31,5931
36.1,5733
33.53,5465
30.27,5098
40.96,4734
36.72,4450
36.32,4286
32.13,4202
31.12,4104
36.3,4125
36.66,4299
39.1,4571
37.45,4912
40.72,5208
40.05,5377
38.13,5451
38.61,5447
38.44,5401
36.39,5360
36.63,5355
46.54,5437
64.1,5738
53.32,5775
46.77,5682
46.57,5567
38.41,5421
39.36,5223
35.55,4937
32.24,4609
28.62,4379
28.35,4232
27.71,4155
26.94,4052
28.8,3996
28.23,4080
28.7,4309
31.7,4608
37.07,4876
36.91,5055
36.97,5146
36.32,5179
35.14,5184
34.24,5171
35.2,5194
43.23,5307
63.98,5615
52.8,5693
46.63,5661
44.29,5588
37.91,5448
35.64,5220
26.04,4920
25.99,4555
25,4310
24.2,4179
24.3,4123
24.8,4179
30.37,4407
42.14,4929
57.36,5474
46.52,5879
51.01,6146
50.47,6250
48.39,6304
47.21,6308
46.54,6285
43.58,6265
43.31,6263
51.03,6350
74.8,6565
58.59,6475
49.61,6312
44.25,6116
39.96,5842
36.74,5457
29,5000
26.21,4633
23.73,4385
23.04,4249
22.98,4183
23.07,4221
28.45,4474
37.46,5013
40.63,5551
43.51,5945
45.47,6187
45.69,6298
44.18,6346
43.67,6374
41.88,6382
40.24,6374
41.71,6377
46.67,6481
70.42,6650
52.49,6536
49.5,6361
46.65,6150
38.03,5860
36.61,5469
27.26,5011
25.76,4614
23.21,4354
23.06,4193
22.77,4111
22.84,4125
28.36,4380
40.98,4950
46.58,5551
46.11,5983
46.62,6252
46.61,6368
46.61,6419
46.06,6426
45.76,6421
45.55,6395
45.56,6373
51.17,6463
82.95,6635
64.04,6506
57.23,6305
48.9,6075
44.7,5797
38.48,5402
31.13,4922
29.68,4565
28.22,4302
27.36,4156
26.29,4088
27.94,4132
35.84,4383
46.88,4904
50.97,5417
50.61,5798
54.72,6034
56.03,6133
52.99,6166
50.28,6180
50.15,6181
49.73,6164
50.28,6200
62.68,6331
96.93,6528
73.52,6409
64.18,6217
57.32,6019
49.64,5763
43.65,5407
39.63,4973
43.56,4675
41.57,4391
39.23,4223
38.25,4143
40.64,4179
48.67,4406
57.96,4914
69.87,5449
61.58,5855
63.38,6112
63.99,6240
60.45,6297
57.52,6300
54.84,6259
52.76,6226
52.68,6215
67.32,6312
106.38,6520
74.94,6427
69.2,6242
63.19,6048
55.45,5837
49.68,5554
45.16,5186
45.59,4834
42.64,4576
41,4421
40.31,4338
41.54,4257
45.04,4262
46.9,4402
49.62,4651
50.48,4980
54.51,5268
55.22,5439
48.55,5527
48.81,5533
47.75,5490
46.68,5457
46.8,5426
55.26,5528
85.17,5836
70.48,5906
64.14,5835
57.85,5725
49.96,5590
47.75,5391
43.19,5132
38.36,4771
36.82,4561
36.69,4411
35.34,4340
35.5,4241
39.01,4179
37.3,4240
40.09,4441
41.47,4724
43.39,4999
43.84,5180
42.26,5274
41.62,5309
40.03,5320
39.29,5326
40.61,5328
46.76,5477
68.14,5776
58.39,5830
54.27,5782
48.11,5702
45.34,5554
41.36,5327
37.67,5033
35.49,4643
33.57,4408
33.11,4262
32.71,4204
34.41,4252
41.93,4485
48.1,4999
55.89,5534
54.04,5931
53.23,6201
53.76,6325
51.1,6377
49.56,6398
47.81,6396
46.55,6395
47,6404
57.61,6542
76.92,6706
70.38,6552
61.3,6346
54.13,6135
48.63,5854
41.83,5467
39.24,5005
34.14,4699
32.9,4483
31.44,4345
31.01,4289
32.88,4320
36.58,4576
49.17,5103
56.91,5620
53.05,6022
54.96,6303
56.14,6434
53.94,6506
51.23,6531
50.51,6511
50.48,6521
50.7,6539
61.31,6659
80.83,6886
70,6791
65,6612
57.09,6415
52.97,6150
46.74,5776
42.3,5329
47.35,5052
46.34,4779
43.55,4624
44.51,4555
40.7,4590
53.07,4830
73.63,5334
100.44,5827
98.69,6207
97.13,6475
99.01,6603
90.86,6664
86.02,6688
83.63,6664
83.73,6664
83.92,6677
98.36,6786
117.31,6990
106.04,6868
98.06,6683
92.27,6483
82.22,6215
68.56,5848
52.11,5406
40.09,4996
37.73,4718
34.31,4557
34.69,4490
37.05,4530
46.64,4746
58.31,5228
67.05,5721
65.02,6080
67.04,6312
62.32,6426
58.98,6475
58,6504
56.87,6517
55.95,6532
57.05,6541
62.51,6635
87.2,6815
74.51,6715
68.83,6547
62.07,6367
53.88,6130
46.94,5802
41.71,5403
36.6,4996
34.01,4708
32.54,4550
33.66,4482
34.99,4528
40.18,4767
46.58,5286
57.55,5804
53.33,6175
54.33,6435
52.81,6570
50.05,6638
46.62,6654
42.14,6625
42.71,6613
44.02,6613
50.96,6697
63.95,6866
61.68,6747
55.75,6558
51.65,6361
43.59,6146
38.28,5862
35.74,5498
34.92,5045
30.37,4786
30.9,4628
27.45,4541
27.29,4452
30.04,4466
34.99,4638
40.89,4923
40.16,5230
43.07,5519
41.2,5701
39.71,5790
35.46,5797
33.41,5761
32.22,5728
32.9,5723
42.83,5837
59.67,6111
48.57,6123
46.53,6040
43,5910
37.21,5756
34.96,5551
31.52,5268
30.48,4844
25.96,4609
23.62,4450
22.55,4362
22.47,4256
24.96,4211
22.95,4306
22.43,4532
26.08,4790
29.03,5053
27.22,5239
28.99,5338
30.14,5377
29.68,5386
29.75,5384
29.96,5405
37.08,5545
45.37,5845
39.48,5884
37.53,5844
30.75,5747
28.94,5601
27.77,5364
24.06,5050
24.3,4672
22.21,4419
21.16,4264
21.47,4198
22.62,4263
28.39,4526
37.04,5118
39.24,5707
40.44,6107
43.1,6374
42.14,6528
43.48,6618
41.45,6674
39.69,6694
39.56,6690
39.69,6723
46.13,6824
57.55,6944
47.89,6779
44.52,6569
40.29,6314
35.15,6021
30.2,5626
26.62,5141
25.08,4708
22.76,4399
21.58,4206
21.74,4119
22.73,4141
27.49,4348
37.97,4892
41.48,5469
42.07,5842
43.38,6082
44.16,6210
41.53,6263
41,6296
39.66,6302
39.65,6303
39.66,6345
47.54,6472
61.49,6662
54.7,6505
48.96,6303
43.5,6075
37.37,5810
33.57,5439
28,4984
23.57,4595
22.56,4382
20.2,4249
20.35,4179
22.78,4190
27.83,4433
38.13,4973
43.04,5526
45.68,5889
48.09,6139
47.92,6271
46.8,6321
45.76,6351
44.98,6356
44.65,6366
44.88,6428
49.17,6581
61.85,6762
57.81,6614
49.17,6409
45.71,6206
38.75,5960
33.5,5609
29.91,5169
30.19,4869
25.87,4617
24.05,4447
23.14,4349
23.15,4285
26.22,4341
30.43,4469
30.46,4647
33.37,4872
35.55,5108
37.99,5305
38.13,5412
37.1,5427
35.06,5393
33.06,5343
32.34,5301
37.29,5357
48.22,5482
43.78,5401
39.19,5291
36,5228
32.68,5178
31.11,5093
29.23,4906
28.79,4749
26.02,4587
25.45,4461
25.62,4381
26.08,4379
30.78,4517
33.94,4785
37.3,5075
37.64,5374
40.69,5609
41.77,5772
39.51,5844
37.91,5866
37.44,5833
37.18,5818
37.51,5851
45.76,5956
57.38,6241
56.53,6239
48.9,6129
46.58,5995
39.99,5829
39,5609
34.92,5333
37.56,5085
32.46,4829
29.22,4640
27.56,4537
27.82,4447
32.87,4407
33.87,4505
34.25,4765
37.33,5059
39.92,5343
42.48,5544
41.57,5619
37.33,5624
36.87,5602
33.93,5564
33.62,5568
42.15,5691
50.43,5982
46.8,6002
44.01,5908
39.14,5802
35.01,5664
35.02,5490
32.75,5243
36.33,4899
32.35,4642
28.28,4458
26.99,4361
28.86,4273
29.58,4212
29.39,4292
31.04,4514
31.35,4773
35.84,5045
36.81,5244
36.56,5333
35.43,5368
34.68,5379
34.22,5370
34.35,5390
41.93,5558
50,5835
46.54,5857
44.74,5798
40.44,5725
36.66,5580
34.86,5359
30.43,5078
23.34,4685
22.49,4436
21.21,4276
21.81,4198
22.51,4241
25.35,4485
34.36,4978
42.06,5499
43.32,5887
46.47,6134
45.65,6274
45.43,6337
43.99,6372
42.12,6384
41.28,6349
41.71,6376
52.46,6492
59.54,6654
57.29,6553
52.46,6400
47.76,6219
40.73,5961
35.17,5626
32.19,5214
29.28,4798
27.36,4529
25.16,4358
25.15,4273
27.82,4316
32.22,4566
